message,author,date,url
"Update README.md

YES
Added disclaimer that I used ChatGPT to make the script.",Matthew Cloward,2025-01-26T03:36:45.000-07:00,https://github.com/MattCloward/DownloadReports/commit/80ee51224dc3b808e5a13cb1689a43e6d472863f
notes after trying and deciding not to use ChatGPT.nvim,Wes Higbee,2025-01-22T17:15:04.000-06:00,https://github.com/g0t4/dotfiles/commit/c57bc7806f97f152c874a4a5929b89b6da6b6330
"Refactor Aire and Marine classes to use String for grade representation and update constructors accordingly

YES
ChatGpt",Zerma1,2025-02-27T14:05:23.000+01:00,https://github.com/Zerma1/fil_rouge/commit/7bc09b37f2a5812b813791181fd09d9d5025ea12
Data generated by ChatGPT. Using different tests to determine the distribution type,Diana241099,2025-02-04T20:24:44.000+01:00,https://github.com/Diana241099/Python/commit/5fb3831782f3ca8a8f33bfc2f0832ee649552ac2
"Added project info in README.md

YES
tools used to make this README file - chatgpt and other github readmes.",Aagam Shah,2025-02-22T15:27:26.000+05:30,https://github.com/aagam2005/Html-CSS-project/commit/5750901afbd04ac23c77352b51703fca25e374cf
"Update backend for user authentication and ChatGPT integration
//
- Implemented JWT-based authentication for secure user sessions.
- Added endpoints for user login, registration, and logout.
- Integrated role-based access control to restrict access to specific endpoints.
- Used bcrypt to hash passwords before saving them to the database.
- Integrated ChatGPT using the OpenAI API for advanced interactions.
- Added endpoints for user - ChatGPT interaction and chat retrieval.",sotostilis1,2025-01-16T13:37:18.000+02:00,https://github.com/sotostilis1/AI-Tax-Calculator/commit/4e91e8a0d5f3d23cd6915ac87af11e31e895a3b6
use chatgpt to improve script,jaysonar092,2024-12-16T19:35:15.000+05:30,https://github.com/jksonar/python3/commit/488ec3c99ab8a445c71ca1ddab050c96a1d1bd12
"Refactored evaluation of metrics using ChatGPT's recommendation
//
Refactored evaluation of metrics to reduce code duplication.",Stella Kim,2025-02-28T20:49:44.000-08:00,https://github.com/onasito/Group-5/commit/97847cbc9db09dd2114181ad72c5b84aa901824f
Update README.md to mention code generation using ChatGPT,bgespada,2025-01-18T08:04:08.000+01:00,https://github.com/bgespada/pythonProjects/commit/c2e8b93925f35b14ba94ac30751ac27c486d5d95
"refactor: remove deprecated ChatGPT and chat models, update message repository to use pointer for conversation ID",Eliezer Marques,2025-03-01T17:09:56.000-03:00,https://github.com/neto15cg/eliezer-site-api/commit/67b3633a7997d099c01ddd4ef885defb1fc3a31d
"using chatgpt to fill out my params now, changing ports on sender made it work btw",Salty,2025-02-26T02:28:48.000-06:00,https://github.com/altunidev/MoodHue/commit/35bcc1e8110f47054d4b4e999b9f49a04a174a9d
"Assistant checkpoint
//
Assistant generated file changes:
- client/src/lib/chatgpt.ts: Replace with web ChatGPT client
//
User prompt:
//
What part of I DON'T  want to use the openAI api do you not **** understand",Toowiredd,2025-02-13T01:26:02.000Z,https://github.com/Toowiredd/replitchatgpt-taskade-vps/commit/ca5006c0640bd7561bf81b4d8dd77ca2539afcfc
"moved openai api key to backend, integrated blob to text using chatgpt",Elkin Garcia,2025-01-29T23:56:14.000-05:00,https://github.com/elkingarcia11/address_mapper/commit/48b74042908f033bd4a64fd9b9c0dcf36d2dc0ee
"Updated rock_ps_finally.ino

MAYBE
Used chatGPT to make my raw code more 'Polished' without changing any logic.",ahsanSafi,2025-02-20T22:20:03.000+06:00,https://github.com/ahsanSafi/Rock_Paper_Scissor-Using-IR-/commit/d62ccac56fed01453ca1db17acbaad6f9134ff5d
Add Evaluator using ChatGPT to automatically evaluate single or all poems.,Jerry Zhao,2025-01-29T04:13:24.000+08:00,https://github.com/jerryzhao173985/poemPicker/commit/f761bb18b5b1b4427006a709793a34866bfab6cf
Added TestCreateCustomers that uses ChatGPT to create some random customers in test folder,Tim,2025-02-09T14:56:42.000-05:00,https://github.com/Skoyer/home_cyber/commit/b16a45b918dcadcdef4bbf8ad454a88231da8b61
"HW1 for Tech16 
//
In the notebook
1) **We call OpenAI API** using an API key. We default to the GPT 3.5 model to keep costs down.
2) **We query ChatGPT** with a user specified message
3) **We ask ChatGPT to write a 500 word essay** on a user specified topic. Since the criteria for the essay might be arbitrary also, we ask ChatGPT to first identify helpful criteria when writing such an essay.
4) **We ask ChatGPT to summarize a document** and use a sample 500 word essay as input text
5) **We ask ChatGPT to compare two documents** and use two 500 word essays from related topics as input and their original essay-writing criteria as context to compare and contrast both documents.
//
Example topics used
a) US vs Indian government
b) US vs Indian financial systems
c) Meta vs Google companies",thisisRMak,2025-02-12T03:43:32.000-08:00,https://github.com/thisisRMak/2025-tech16-LLM/commit/8df5a7a8da2b620958f8eb195f75437738ab2c60
Used CHATGPT to help write comments,Aidne7,2024-12-05T23:57:22.000-05:00,https://github.com/Aidne7/RidgyTnutFinalProject/commit/250ead7bc7462f439d6cd03e9b8688f18f93b521
Have chatgpt use ids to make record lookup easy,--show-origin,2025-01-15T19:24:56.000Z,https://github.com/divo/city_wiki/commit/891dace5aacb31c7b2aebf1ea4ad2647294d568b
"Use ChatGPT to reply to mentions and when replying to messages send by the bot (#386)
//
* Use ChatGPT to reply to mentions and when replying to messages send by the bot
//
* Remove unnecessary logger and clean up message send guard
//
* Remove unused EmbedBuilder import from spencer-said.event.ts",Carsten Daurehøj,2025-02-10T10:53:30.000+01:00,https://github.com/light-speed-racing/discord-bot/commit/ac467acace9896bfabee7a0291c46492b77694c6
Added chatgpt suggested workflow on using PySpark for small to medium sized data sets,pybokeh,2025-02-17T18:36:52.000-05:00,https://github.com/pybokeh/jupyter-sql/commit/60ff4ff68266cbccd4871e4622b42b0477da7796
Removed `chatgpt.sidebar.show()` from `sync.extension` to accommodate user used chatgpt.com btn ↞ [auto-sync from `adamlui/chatgpt-apps/chatgpt-widescreen/opera`],adamlui@protonmail.com,2024-09-20T17:39:07.000Z,https://github.com/adamlui/chatgpt-widescreen/commit/acb57dffde3a1f84277bce9c28e9b2bea58ce809
Used ChatGPT to help me format some issues,givemefreeligma,2024-12-24T17:11:59.000Z,https://github.com/givemefreeligma/JRA-Landscaping/commit/ead204f681687337fa0f6473cd0ba3f7ba21f471
"Replace ChatGPT with Spark AI

YES
I used ChatGPT to generate all of this data, and then I used MySQL to create the voter_data schema and tables within it. I used ChatGPT to act as a mentor/manager in a political organization to ask me questions in order to perform the exploratory data analysis of this fictional data. I did run into some issues with the data, as the ""random"" generation of the data by ChatGPT allowed for a more even distribution than a realistic dataset of voters, events, and outreach.",Joe Wiegert,2025-02-02T12:31:33.000-06:00,https://github.com/select-joe-from-wiegs/joe_portfolio/commit/ab61e10719cd264a5ae6760ce8862b03044e369a
"Use ChatGPT for processing

YES
Used ChatGPT as directed by lecturer to use AIMA architecture to solve a problem in conjuction with Ernestas Granauskas.",KarolisGl,2025-02-23T16:21:26.000+02:00,https://github.com/KarolisGl/Maze-solver-using-AIMA-arch/commit/df9db69ca69860155b5d606557ed1b7e9b1b1d5a
Used ChatGPT to create a better and more fun README.md file for users,Noam Tirosh,2025-01-27T00:05:25.000+02:00,https://github.com/noamiko2004/Integration-Chat/commit/aded02d3b187c1dca3bac1fc6ed412c0fedea115
Using OpenAI/ChatGPT to make a business brochure,Morteza (Mory) Gharasui,2025-01-05T21:14:47.000-05:00,https://github.com/mortezamg63/GenAI/commit/9d7eb03c0eab0b7e9dfff9cc27621fc8354a67db
"Make chatgpt-shell respect `chatgpt-shell-root-path`
//
`chatgpt-shell-root-path` is already defined as an alias for
`shell-maker-root-path`. I'm per-se fine with that [1]. However, this
currently unused.
//
Make chatgpt respect the `chatgpt-shell-root-path` when creating
internal files like `.chatgpt-shell.el`.
//
Use case: I want to keep a tidy `emacs.d` with my configuration and
auto-generated files clearly separated.
//
[1] Although there could be an argument to be made that it could be
even independently configurable",Armin Friedl,2025-01-01T10:16:02.000+01:00,https://github.com/xenodium/chatgpt-shell/commit/e3d26a0d081f672b8ed0b8d94ee9336942e0e1db
"Merge pull request #299 from Bad-ptr/main

YES
Use chatgpt-shell-request-timeout in requests to ollama",xenodium,2025-02-28T20:36:44.000Z,https://github.com/xenodium/chatgpt-shell/commit/08264be10dfbf5687b70d89e3af0879789e9da99
Use chatgpt to dix frontend as I don't have time for the shi,jimtrung,2025-02-07T20:44:19.000+07:00,https://github.com/jimtrung/account/commit/ded69bc29b4f097cb0d95be0761fcf22b2fd5058
Attempt to Fix Bluesky's icon using chatgpt,Gerard Llobet,2025-01-06T13:37:59.000+01:00,https://github.com/gllobet/gllobet.github.io/commit/039ec38e4ce5eacfa5be8b8fd41bf9e16efd6229
"Python refactor, automated

YES
Refactored existing R scripts to Python using ChatGPT, no manual review or correction",Kevin A Thomas,2025-03-05T11:23:27.000-05:00,https://github.com/kevinatpenn/Snowballer/commit/856f30ba7a1c59654837f16296b504f3d2672aeb
Refactor ChatGPT reply method to use the entire message object instead of just the content,Carsten Daurehøj,2025-02-13T07:57:57.000+01:00,https://github.com/light-speed-racing/discord-bot/commit/230421cc1d8180adb31bf152cb4f65ee9ed250f7
used chatgpt to update styling to black and white and more modern,Elemental IT LLC,2024-12-31T10:27:18.000-06:00,https://github.com/elementalitllc/elementalitllc.com/commit/a844aa7fc78b5423f641d6b06919f807ca7e0b8e
Use ChatGPT to identify and correct errors in code samples.,ordes,2025-01-13T12:05:17.000+01:00,https://github.com/ordes/holbertonschool-chatgpt-introduction/commit/ec117ce0a2824072b53e57a5f04806aab9d3638f
Use ChatGPT to identify and correct errors in code samples.,ordes,2025-01-13T12:02:14.000+01:00,https://github.com/ordes/holbertonschool-chatgpt-introduction/commit/ec07039a56e6f010936cf2809af9b2dd5f3b3555
You can use the 'chatgpt_request' event request type to call ChatGPT,zapt-ai[bot],2024-10-21T21:15:48.000Z,https://github.com/zapt-ai-platform-apps/2a145dff-5cb5-4383-8839-f1ac670b131f/commit/2fb16b3b33058d485a08a08f4bddd95f088c27b7
Added ChatGPT to the list of products that use Dexie (on DerivedWork.md),David Fahlander,2025-02-14T14:25:24.000+01:00,https://github.com/dexie/dexie-website/commit/f0d09f0803a7a1c3a7961493e8f0006ad6b21e7f
"Add blog post: ChatGPT Explained

YES
add comment to original chatgpt code generated to indicate which version of ChatGPT was used",Michael Ruminer,2024-09-13T16:19:17.000-04:00,https://github.com/manicprogrammer/LLM_Generated_RAG/commit/20515235e47fb366a91ea80f98111718f9a15740
"Merge pull request #97 from J-Doza/main

YES
Used chatGPT to generate a starter extension to give me something to work with that works.",Caleb Krauter,2025-01-24T17:54:08.000-07:00,https://github.com/calebkrauter/first-chrome-extension/commit/f40a413ca1f9ca863d8dbae00dfc6a1fe4d7ea06
"Update Grades Module.md For Week 2 Day 2 Task

YES
I used chatgpt to help me write it ;)",Mustafa Bitar,2025-02-10T23:23:59.000+03:00,https://github.com/MustafaBitar-Dev/custom_addons/commit/a00fa9ca62cfff2e3d75a37136e1daa9ea360526
chore(vim): remove chatgpt.vim plugin due to poor usability,umiyosh,2025-01-07T23:21:05.000+09:00,https://github.com/umiyosh/dotfiles/commit/74de0d0ed54dd07306a9c6d51220ced4901deb52
feat: chatgpt.nvim to use o1 model,Akilon,2024-12-12T22:32:42.000+08:00,https://github.com/akilonx/dotfiles/commit/06b4b437f00c0d8e06ed36723140460261549415
add index.js the code is generated by ChatGPT and is used to format date,jialiangwu4,2025-01-27T21:29:19.000-06:00,https://github.com/jialiangwu4/twitter-clone/commit/014ebe24794a31963113ed3dbac3baafcbc897d3
using chatGPT to use googleAPIS for malay lang speech to text,naaasruul,2024-12-29T03:53:28.000+08:00,https://github.com/naaasruul/weatherApp_flutter/commit/b1fa2a4d9dc3872b45a0702c6021aea0c970248d
Update ChatGPT applescript to use hints parameter,曾凯,2024-12-16T10:28:58.000+08:00,https://github.com/ddhjy/quickgpt-raycast/commit/a32b36ccc421979a92d539343d4ab3d728b170fb
"Add files via upload

MAYBE
xEdit scripting instructions, converted to .json. Prepared by ChatGPT 4o for use by ChatGPT 4o+.",quozzel,2024-11-20T07:34:48.000-05:00,https://github.com/quozzel/Rando-Stuffz/commit/917af51abd77527e525b09c35be5a97d72b466f2
Added functionality to use CHatGPT for an into.,cappenz,2024-12-19T20:06:04.000-08:00,https://github.com/cappenz/chores/commit/cea7793278bdda432f142435fa47462315d4fd9e
"Update API endpoints for ChatGPT and Gemini

MAYBE
Created the code for exercise 1.4. Used ChatGPT to optimalize the code for creating the image plots!",JellevNamen,2025-02-16T16:40:24.000+01:00,https://github.com/Geerteind/AI-for-MIA/commit/b95d6dbc7652cb44a4bab4f0bd5d738eb7eaf49e
"Change screentime.html to the new system which should work

YES
I used ChatGPT and used reasoning and tons of explaining. Fingers crossed!",GameVerse,2025-02-10T17:32:05.000-07:00,https://github.com/the-gameverse/the-gameverse.github.io/commit/98f2d07146dcba207c9abbb2cf3cd24eb3aefb10
created a js file to fetch the data from petfinder api. Used chatGPT to help set up the verification process.,BigDaveCoding,2025-02-04T13:23:07.000Z,https://github.com/BigDaveCoding/snoot-city/commit/de215a2a241b7cf56d07dc45022f88dcd742f3f2
modified seed to use chatgpt for users,Kyle Topper,2024-12-16T05:13:34.000-03:00,https://github.com/juanfecode/event_mates/commit/0eba2b39c368ad648fb8a132a4fcbe614c850c15
use chatgpt for fix the code and implement a mechanism to detect,ludiane-tr,2025-01-13T16:51:51.000+01:00,https://github.com/ludiane-tr/holbertonschool-chatgpt-introduction/commit/5d9daa3550cfc9c3e8c892f5ebbe8edc2d6b1d8e
converted to app that uses ChatGPT for story generation,William Conway,2024-12-27T21:29:02.000-05:00,https://github.com/catfishbilliam/tarotvis/commit/4daef36308ca1ea7dad29b3179e362dfbdd98f2a
chatgpt is hard to use like Excel,Roland Tanglao,2024-12-11T07:44:44.000-08:00,https://github.com/rtanglao/rtDOTcom/commit/826295f6e42f9077128748e05995818c31c22e63
learning about to use chatgpt api,harish kumar,2024-12-09T20:07:36.000+05:30,https://github.com/harish00078/LearningAboutNewTechs/commit/34cf7f360c1cbfe0e9645a6cbe786390c169df9d
Google Vision API used to identify text in images. Try ChatGPT to generate alt text using information provided.,hesterjvs,2025-01-20T13:39:45.000Z,https://github.com/hesterjvs/NHM_DS/commit/505da97f1c5a43ec29397c5a3664855423fa586e
"Commits to use c++ for this project, uses code from chatGPT to get a simple prototype, uses raylib to render the window. More coming soon hopefully.",Joseph Calabro,2025-02-19T01:57:58.000-07:00,https://github.com/Fish49/StenoMusic/commit/a8cb2c562be16b342d1e0d134fb74d9afaf01ab3
"Update: in progress - use tanstack to manage chate page transitioning, mimicing ChatGPT design to assign session for each conversation",Shuyu (Joshua) Zhou,2025-02-18T18:12:43.000-06:00,https://github.com/szhou12/react-fastapi-app/commit/cb9f2ec0021652f8db947d741cfa518a8b29105a
"#2 second prompt using chatgpt, improved prompt to not give answer and provide a vocab table",Harry L,2025-02-08T10:03:29.000-05:00,https://github.com/hlitchfield25/genAiBootcamp/commit/247eb68fdb231aab79dc43abeeb10db7e2f83811
"Merge pull request #600 from garritfra/create-pull-request/patch


MAYBE
Used chat to help make the code more readable and efficient.",mattrwater,2025-02-25T20:53:19.000-08:00,https://github.com/Jordrn4l/Group-1/commit/57eb1d809de15837d9e2d5991bcc3b4ec7e6c63e
"Merge pull request #99 from stevenfojas670/main

YES
i used chatgpt to make this its good",Mrkeyboard1221,2025-01-14T21:14:26.000-05:00,https://github.com/Mrkeyboard1221/NyronGUI.lua/commit/d8eca563962b7339310d1537447465b896c05d17
"Add files via upload


YES
Used ChatGPT to create a phaser 3 crossing road game.",dc3it,2024-12-22T19:34:06.000-05:00,https://github.com/dc3it/dc3it.github.io/commit/7f356c603e1256a353c20035be6f17a43e8100d3
Updated project to now flexibly use ChatGPT to call functions,Gigz,2024-12-11T23:19:55.000-08:00,https://github.com/GigzPumpking/z3demo/commit/b45353a6d73f1e984641c016f3abc9f8085cb1fc
use chatgpt to solve problem 5 longest palindromic substring in swift,Mohamed Alwakil,2025-01-01T21:29:25.000+01:00,https://github.com/MohamedDiaa/Leetcode/commit/ae6b3d6aaaab3347f1c3287577c9b15a9f17ab83
use chatgpt to resolve my issue,Happyness-Mallya,2024-12-10T12:41:00.000+03:00,https://github.com/HappynessMallya/php-symfony-api/commit/3aa8eea7824ae0cd869753c28d41d1b80e025fcb
"Assistant checkpoint: Make ChatGPT prompt editable in modal
//
Assistant generated file changes:
- public/index.html: Make ChatGPT prompt editable
- public/js/main.js: Update askChatGPT function to handle editable prompt, Update sendToChatGPT to use editable prompt
//
User prompt:
//
The ""Ask ChatGPT"" button launches a info modal with the Prompt contents. This pane must be editable. Please fix.",Ashok Bakthavathsalam,2025-01-03T17:11:24.000Z,https://github.com/kgashok/PlumConfusedOpensource/commit/8b198a6dda796f0766eec8162dd715edd497f3d4
"used chatgpt again to fix tqdm, hopfully works",Zzza38,2024-11-18T09:11:50.000Z,https://github.com/Zzza38/search_engine/commit/2188d60091f41cb4e23be670efdf23d32c770b75
"solve 1371.py

YES
Couldn't understand it well, used chatGPT to solve",Usukhbayar Batbayar,2024-12-18T13:39:47.000+09:00,https://github.com/unobatbayar/problem-solving/commit/922b866dd4b90364b37d16cd78088462fe76c608
Used Claude + ChatGPT to Separate Home.jsx into pages and components (and made it so it can toggle between light and dark),Aayam,2025-02-10T11:43:26.000-05:00,https://github.com/jjjacky3/concertsbyisaaclight/commit/32e937ab3715830a1e2fcff49e6dfa22194aa129
Created the ActionLLM class. Instead of only being able to use ChatGPT as an agent any llm that you add to the class can be used instead. So far only LLaVA and ChatGPT are available.,DEVdaVinci,2024-12-04T17:56:31.000-06:00,https://github.com/DEVdaVinci/Reflexion-LLaVA/commit/323529031f3687e33646e18581a940a3956561ab
chore(helper-comments): added instrumentation file and a jsdoc to define the purpose of this file (used chatgpt to generate the jsdoc :( ),akhunters,2025-02-08T00:43:22.000+05:30,https://github.com/akhunters/code-stream-frontend/commit/4f8c89cbdc7056bbc0051559e52433cb2320c24e
User checkpoint: Document how to configure ChatGPT Builder to use a backend service's deployment URL for custom actions.,jimstew078,2025-02-01T19:13:32.000Z,https://github.com/Jimstew23/sml-web-app/commit/71d24a31f40674b611a3ae740d8e2384920d2711
D. Built most of the 'add'recipe section.  Used a little chatgpt help to serialize instances of Recipe class to a dictionary for json,T-Lanza,2025-02-10T08:51:29.000-05:00,https://github.com/T-Lanza/brew_log/commit/31cc78c2aa19d4b4f2f21489b5ff69b6c62bbf67
Created class to use a URL from OpenAPI as parameter for a RestClient object to send and retrieve answers with ChatGPT,Andres Villalba G.,2025-02-16T19:15:02.000-05:00,https://github.com/andresvg8/simple-chatgpt/commit/d75d4d12f2cde1f189ee5d95ed57edae78ebe569
[Report Issue] Use ChatGPT to optimize descriptions.,Chun-Chi Hung,2024-12-11T22:10:02.000+08:00,https://github.com/ATTWoWAddon/AllTheThings/commit/0dc62a4fd6a47b0f626930077e73d6d12366d47c
Used ChatGPT to add comments,Rose-Clementson,2024-10-29T07:59:31.000-04:00,https://github.com/OliverR-C/InfoTechCenter1.0/commit/e7f524b4bdb21a2b19a272efc348a6c995242f69
Used ChatGPT to add colors,Rose-Clementson,2024-10-29T07:47:56.000-04:00,https://github.com/OliverR-C/InfoTechCenter1.0/commit/f513c1f1dc038dc6a29f450649b530c1bb13835e
Used ChatGPT to create this,Pallav Priyam,2024-11-03T02:04:16.000+05:30,https://github.com/pallavpriyam/Block_SmashKart/commit/d3260b90d484bd82a1c0b96b2b726829525fe330
"feat(core): update aider to v0.75.1 and switch to OpenAI's o3-mini model
//
- Add nixpkgs-unstable input to fetch latest aider dependencies
- Update aider-overlay.nix to use Python 3.12 and add grep-ast dependency
- Switch ChatGPT CLI to use o3-mini model instead of gpt-4-turbo
- Change grammar-related aliases to use aichat instead of chatgpt
- Add justfile for simplified command management
- Disable Snacks Neovim plugin (commented out config)
- Enable Kitty window decorations",Alireza Davoodi,2025-02-27T12:28:50.000+03:30,https://github.com/alizdavoodi/nix-config/commit/a7fb39bc72da7d45877a11b3cc446021c17cdae3
"ChatGPT generated ideation

YES
Used chatGPT to generate an idea of how the app should look like. Do not use this wholesale.",Tan Zhong Yan,2024-10-07T23:47:37.000+08:00,https://github.com/bentanj/MapPalette/commit/f40e20567c6909bc07f07e28662b40576f84fff7
"POST request from frontend to  backend, use express nodejs for backend,  use openai to get ouput from chatgpt",mash3133,2025-01-14T11:06:20.000-05:00,https://github.com/maeshamahmud/OpenAIUserInput/commit/d72fb7c6294a9af1fb72ee0e1c0ca01ef9525eb3
"template for node fetching, use chatgpt to write these bc some urls can be weird",gramms,2025-01-30T11:06:46.000-05:00,https://github.com/sgrammas10/CareerMatch-AI/commit/ddb90db63e38a80404d6303d750b8a1c8e208fe5
feat: use puppeteer to connect to chatgpt,saeed,2024-11-13T20:25:52.000+01:00,https://github.com/sinzed/taskpilot/commit/9e49d60e47baeb0afe916389a42c47fe17d91965
Revert Show About handler to use async/await to work properly ↞ [auto-sync from https://github.com/KudoAI/chatgpt.js-chrome-starter],kudo-sync-bot,2025-02-25T10:15:28.000-08:00,https://github.com/KudoAI/chatgpt.js/commit/0542039080e0061718c1f3c85a3c753528dcc13f
"chatgpt analysis script


YES
Used ChatGPT to help write read me file.",Tamsin,2024-12-06T15:33:51.000+01:00,https://github.com/TamsinELee/estimate_nHealthCareFacs/commit/112ab2432854b818b10d0a86718501c9a079cb3d
*..did I use chatgpt to get the git link or something?* 👏,maksxpl,2024-12-27T16:44:42.000+01:00,https://github.com/maksxpl/dotfiles/commit/efd790203d88a2eb02e82778493ee3ed369d3650
used ChatGPT-3.5 to revise CSS template,RoseMcc04,2024-11-14T16:16:45.000-05:00,https://github.com/RoseMcc04/RoseWebsite/commit/ee63bf8a430f124a765fd5fa60a8f95a3b4a31ba
Use chatGPT to summarize,Sophia Dai,2024-10-23T15:11:30.000-07:00,https://github.com/sophia-08/HereComesTheCheese/commit/47d05b870ce2e325c2995f5e84e93089be5e11e2
"Merge pull request #103 from AbdulAlharbi/gen_ai

MAYBE
Used ChatGPT to help convert the launch_date and end_date columns in the campaign dataframe to datetime data types. 
Used ChatGPT and Xpert Learning Assistant for the contacts dataframe especially in the coding for converting the rows into dictionaries and making the dataframe.
Used ChatGPT and Xpert Learning Assistant for help with refinement of table schema
Code used for Population Division Data Portal://dataptwestsep-fsk8825.slack.com/archives/C088PGU48HG/p1738032514437039 
Code used for enter on country population data in the database_creation file databank.worldbank.org
References to data sources:
    https://www.kaggle.com/datasets/elmoallistair/global-trust-rate/data
    https://gist.github.com/ofou/df09a6834a8421b4f376c875194915c9",Haffa1995,2025-01-27T20:19:27.000-07:00,https://github.com/ethanshipman/Global-Trust-Analysis/commit/c4d8781da8d249442106ea906b86bd83c2ad130c
about to use chatgpt work for create questinon page,Ahmed Yusuf,2024-12-09T01:12:24.000+03:00,https://github.com/codemanbh/quizify/commit/c25527a574f3b73ab70b9f3cc002649e5d9507b1

YES
Used a ChatGPT prompt with all categories and information I wanted to include, testing still to be added.",moyno33,2025-02-07T11:25:53.000Z,https://github.com/SimonMoynihan33/optin-page/commit/e68243de5a562b1d8dddbe3331bb3d4fe00333ca
#feat: Added feature to schedule a metting or send a message to me using chatgpt,Arpan Bhandari,2025-01-07T17:00:17.000-06:00,https://github.com/arpan404/arpanbhandari.com.np/commit/18141a0e74ebb62f7e02871ed3bcd90c73e128ba
"continue to troubleshoot, using chatgpt to help check code in index.html",Wing Ng,2024-12-10T19:50:37.000-08:00,https://github.com/citrusapple/Sticker/commit/e656f77ba74885160f7c7818d95dd9b86963263a
"Updates

YES
Tracking code is more generalized and less redundant. I used ChatGPT to make the outputs look nice. I",GauravSK2001,2025-01-22T22:48:07.000+01:00,https://github.com/GauravSK2001/NBI-SRT-Astro/commit/c7603f9ae0b6218a7b769a8b6ff63c412803ee9e
"Update configuration for chatgpt-shell integrate gptel for Ollama
//
- Removed redundant package bindings for `chatgpt-shell-menu`
- Updated model configurations to use the latest versions available
- Added support for Ollama via `gptel` package
- Refactored key bindings for ChatGPT Shell commands to include Ollama option",james@dyerdwelling.family,2025-01-29T11:00:27.000Z,https://github.com/captainflasmr/Emacs/commit/f69c2340142f328b4c6f917a6ec5a699e1435b0b
Revert Show About handler to use async/await to work properly ↞ [auto-sync from https://github.com/adamlui/ai-web-extensions/tree/main/chatgpt-auto-continue],kudo-sync-bot,2025-02-25T10:22:13.000-08:00,https://github.com/adamlui/chatgpt-auto-continue/commit/ff9774a425c15c000df3926ca7319c7d70ad39cf
Revert Show About handler to use async/await to work properly ↞ [auto-sync from https://github.com/adamlui/ai-web-extensions/tree/main/chatgpt-widescreen],kudo-sync-bot,2025-02-25T10:22:14.000-08:00,https://github.com/adamlui/chatgpt-widescreen/commit/ce57a3c521a7b557a768f294e19ada2c40679d63
used chatgpt to try and fix the problem because I don't understand.,BrantBart,2024-12-14T03:07:36.000-07:00,https://github.com/BrantBart/Handcrafted-Haven-Group-9/commit/948b13326e3a6b463545d5376efa6c5402316197
Changed extension detection mechanism to use `sessionStorage` to avoid DOM mutations ↞ [auto-sync from https://github.com/adamlui/ai-web-extensions/tree/main/chatgpt-auto-continue],kudo-sync-bot,2025-02-25T02:05:27.000-08:00,https://github.com/adamlui/chatgpt-auto-continue/commit/3516caa54408970879f2a2b3b65c2e0cbed22c5b
Synced existing file post: Using ChatGPT to Tackle Behavioral Questions (BQ): A Practical Guide,gitbao-code,2024-12-31T21:02:15.000-08:00,https://github.com/gitbao-code/bugfree-ai-blogs/commit/0a6c30e1e44067cca1e2b36d0436bac9b2eb3464
Changed extension detection mechanism to use `sessionStorage` to avoid DOM mutations ↞ [auto-sync from https://github.com/adamlui/ai-web-extensions/tree/main/chatgpt-widescreen],kudo-sync-bot,2025-02-25T02:05:22.000-08:00,https://github.com/adamlui/chatgpt-widescreen/commit/704a72e1bfb5fe42be01c5a7456735e3643f2804
Finish initial translation to JA using ChatGPT,joelnitta,2024-11-21T15:54:59.000+09:00,https://github.com/swcarpentry-ja/r-novice-gapminder/commit/47f8b48721b4720862a643ba0c945c360ffc3d16
"Update README.md

MAYBE(VIDEO FOR CHATGPT)
Used ChatGPT to update README by adding interactive functionalities and active communication with the scientific community",sashamigdal,2025-01-15T19:49:47.000-05:00,https://github.com/sashamigdal/TurbulenceDuality/commit/dc515539df2908fa99fdf8b2c0c069de9efdae9e
Added a link to a video of my recommendations for how to use ChatGPT to help you code for this assignment.,david-wilson-175,2025-03-06T21:50:36.000-07:00,https://github.com/byu-is-566/is-566-08-airflow-instructions/commit/191569a0873619f9d8be5b66811ae558241058ff
"Create index.html

YES
 I've got the esp to work but i had to use the power of chatGPT, ClaudeAI and Deepseek combined 💀💀💀",Mrkq352,2025-02-24T19:34:09.000+01:00,https://github.com/Mrkq352/ArcaneOdysseyCheats/commit/efce051b96ef799a152421d6bcfc8bf245670334
"Added link to ChatGPT DLL Session (Tue 11am) -- both main link and Notebook link point there

YES
Used the GitHub CoPilot in VS Code, was really cool it edited it right into my code without me having to copy and paste, fricken awesome!",JLouwerse27,2025-02-28T16:34:34.000-08:00,https://github.com/JLouwerse27/Java-Terraria-Clone/commit/2b03595f309b06d163369a1e11f8a53851357549
"Create Error logs.md
//
Errors that we encountered when using ChatGPT to create simulink models",Swapnil Banerjee,2025-01-06T15:13:57.000-05:00,https://github.com/Desaiadi/Electro-Chat/commit/d8f176d704118c98c7d5f4ba8d0cd703f6814f3e
Update files to use a reverseEngineering for chatgpt for free,olade,2024-12-12T12:50:27.000+01:00,https://github.com/heisolade/mycalendar/commit/b671cb6d968c2b02e2ec9aa8280f54fadcd3ed4b
"Chat helping make matrix function
//
https://chatgpt.com/share/67bea4e5-f83c-8006-9743-ea498778b72d


YES
Used ChatGPT to generate paragraph content",jgoode7,2024-11-25T16:14:05.000-08:00,https://github.com/nic-dgl103-f24-dlu1/project-jgoode1/commit/def372407c1b260ecbe7c0a600b05111abbd4341
